,dir,local_ip,lp,mod,nm,prod,productId,protocol,remote_ip,rp,sigid,sigwid,timestamp,ua,url,company_name,cust_id,last_vdb_timestamp,machine_type,os_arch,os_id,os_name,pkhash,product_name,product_version,sp_major_version,sp_minor_version,trial_copy,vdb_timestamp,vertical_id,city_name,country_name,real_region_name,Cluster_5
6706,out,111.9.177.201,51940,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city144,country4,region26,4
6707,out,111.9.177.201,51941,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city144,country4,region26,4
6708,out,111.9.177.201,51942,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city144,country4,region26,4
6709,out,111.9.177.201,51943,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
6710,out,111.9.177.201,51944,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
6711,out,111.9.177.201,51945,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city144,country4,region26,4
6712,out,111.9.177.201,51946,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6713,out,111.9.177.201,51947,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city144,country4,region26,4
6714,out,111.9.177.201,51948,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city144,country4,region26,4
6715,out,111.9.177.201,51949,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city144,country4,region26,4
6716,out,111.9.177.201,51950,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city144,country4,region26,4
6717,out,111.9.177.201,51952,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city144,country4,region26,4
6718,out,111.9.177.201,51953,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6719,out,111.9.177.201,51954,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city144,country4,region26,4
6720,out,111.9.177.201,51955,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city144,country4,region26,4
6721,out,111.9.177.201,51956,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city144,country4,region26,4
6722,out,111.9.177.201,51957,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
6723,out,111.9.177.201,51958,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city144,country4,region26,4
6724,out,111.9.177.201,51959,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6725,out,111.9.177.201,51960,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city144,country4,region26,4
6726,out,111.9.177.201,51961,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6727,out,111.9.177.201,51962,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city144,country4,region26,4
6728,out,111.9.177.201,51963,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city144,country4,region26,4
6729,in,20.19.19.19,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,31.24.170.23,33930,0.0,qhcltr1,2019-03-04T06:30:14.000Z,,,qhpname3,4bc0f77371a3372ded77752b07a88f1b,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50040.0,Windows Server 2012 R2 64 bit,e7caa666bba5e6db9743a9acae54d317,qhpname3,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:50)",government,city-1,country4,region1,4
6730,in,140.253.203.126,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,79.204.122.51,53846,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname6,34e820d4ba9c186d2cf4f7cc9ab1e27d,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,83270ea4ba5cb162461e84f7fe85e633,qhpname6,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city124,country4,region42,0
6731,in,211.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,229.10.177.921.,49799,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname6,1e82b245f619af74cae11cc991885294,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50033.0,Windows 7 64 bit,381e505c4fba2fec5e2f61a6c7666c4a,qhpname6,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city-1,country-1,region1,0
6732,in,213.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,229.10.177.921.,49864,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname6,81701ecf47273f06f6bb7adaefc14fe8,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032.0,Windows 7,a681f09233f2fea09f42285ae0817800,qhpname6,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city-1,country-1,region1,0
6733,in,30.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,229.10.177.921.,49870,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname6,8e151c4d69d4178e14d4b8353018e467,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,7ef83086df787e9adb2e746ef517072b,qhpname6,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city-1,country-1,region1,0
6734,in,241.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,229.10.177.921.,49945,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname6,f88a5ef36d6007e5562a29e55ccfc6e5,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50038.0,Windows 8.1,ccdb4080d8d3bb005143271257c4b860,qhpname6,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city-1,country-1,region1,0
6735,in,8.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,160.10.177.921.,52876,1912.0,qhcltr0,2019-03-04T06:30:14.000Z,,,qhpname7,0a2ae25956010cdf88d2044076566247,"02 March, 2019 (08:03:25)",DESKTOP,32Bit,50032.0,Windows 7,d0fa3b1e03808507e94655a8a9d13bbb,qhpname7,qhpver1,1.0,0.0,0.0,"03 March, 2019 (08:09:50)",finance,city36,country4,region20,0
6736,in,28.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,249.59.66.188,57269,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,154d7c62ad8856c1ae7941fd7ac9e20b,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,ca946b2df2ae48c9015903663b4d4304,qhpname4,qhpver0,1.0,0.0,0.0,"02 March, 2019 (08:03:05)",educational,city-1,country4,region28,1
6737,in,28.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,44.33.193.194,52327,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,154d7c62ad8856c1ae7941fd7ac9e20b,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,ca946b2df2ae48c9015903663b4d4304,qhpname4,qhpver0,1.0,0.0,0.0,"02 March, 2019 (08:03:05)",bollywood,city-1,country4,region28,1
6738,in,28.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,25.38.65.202,52418,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,154d7c62ad8856c1ae7941fd7ac9e20b,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,ca946b2df2ae48c9015903663b4d4304,qhpname4,qhpver0,1.0,0.0,0.0,"02 March, 2019 (08:03:05)",government,city-1,country4,region28,1
6739,in,28.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,65.38.65.202,53532,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,154d7c62ad8856c1ae7941fd7ac9e20b,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,ca946b2df2ae48c9015903663b4d4304,qhpname4,qhpver0,1.0,0.0,0.0,"02 March, 2019 (08:03:05)",educational,city-1,country4,region28,1
6740,in,28.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,51.70.71.61,62983,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,154d7c62ad8856c1ae7941fd7ac9e20b,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,ca946b2df2ae48c9015903663b4d4304,qhpname4,qhpver0,1.0,0.0,0.0,"02 March, 2019 (08:03:05)",finance,city-1,country4,region28,1
6741,in,190.19.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,91.6.195.194,62449,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname6,e36ad27181f3aca18c5afb3858e6ba09,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,b1f1cf04f905ffe4150b645cab63c0a7,qhpname6,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city-1,country4,region1,1
6742,in,59.238.57.36,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,24.203.8.182,1470,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname6,1de20b510d9284c4b70864e78e0542df,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032.0,Windows 7,770b2b47e64a45cb183ea1e8f8d8e4d6,qhpname6,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city159,country4,region30,1
6743,in,220.76.107.23,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt10,SMB,79.98.158.211,52673,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,d2b1affadbd445a6bb244daaa06ec5a5,"02 March, 2019 (08:03:25)",,,0.0,,ed2eff9b7457c658439e4f8d949737f3,qhpname-1,qhpver1,0.0,0.0,0.0,"03 March, 2019 (08:09:50)",,city-1,country4,region1,2
6744,in,112.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt10,SMB,68.191.79.127,50240,30735.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname7,0bc1a4a78e4d31e31c34be85546a75,"01 March, 2019 (13:00:25)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,0c27f3ff37588da09ad294b6082aa6b8,qhpname7,qhpver1,1.0,0.0,0.0,"03 March, 2019 (08:09:50)",government,city1,country4,region14,1
6745,in,38.39.19.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt6,SMB,198.39.19.19,61934,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname6,c4e6ee563873ff61b411a6fcbebff1ba,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032.0,Windows 7,1c6357fb0410043f2c65526c2585dff6,qhpname6,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city36,country4,region20,1
6746,in,80.69.38.811.,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,58.69.38.181,49511,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,bc1034fce0e9bd5284eb1608bfa58583,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50016.0,Windows XP Professional,fbbdd10785a6d22cbdf6bd1580105627,qhpname4,qhpver0,3.0,0.0,0.0,"03 March, 2019 (08:09:34)",fmcg,city155,country4,region28,1
6747,in,164.10.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,58.10.177.921.,56447,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,e43889349c5bb9a23fb39e17415e0aee,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032.0,Windows 7,ad97b80af727c47bdc543043e359fb7a,qhpname4,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city36,country4,region20,1
6748,in,211.10.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,58.10.177.921.,56455,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,23da5cc050d7a09a9b93cb1d7502925d,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032.0,Windows 7,d7337ad3d266e574bb5b2068546971d8,qhpname4,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city36,country4,region20,1
6749,in,215.10.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,58.10.177.921.,56435,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,3b74b556da805975a4b17d2393e06402,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032.0,Windows 7,ff65dd9faab57bc7f04ec841fcb151cf,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",fmcg,city36,country4,region20,1
6750,in,247.20.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,240.20.177.921.,4158,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,5d4928cb2fa54a8e3340e7d7ab040349,"02 March, 2019 (07:33:05)",DESKTOP,32Bit,50016.0,Windows XP Professional,01ef28ba9037f28e894117ed76728455,qhpname4,qhpver0,2.0,0.0,0.0,"03 March, 2019 (07:39:34)",fmcg,city70,country0,region11,1
6751,in,247.20.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,246.20.177.921.,56583,31780.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname4,5d4928cb2fa54a8e3340e7d7ab040349,"02 March, 2019 (07:33:05)",DESKTOP,32Bit,50016.0,Windows XP Professional,01ef28ba9037f28e894117ed76728455,qhpname4,qhpver0,2.0,0.0,0.0,"03 March, 2019 (07:39:34)",manufacturing,city70,country0,region11,1
6752,in,187.10.9.89,445,blk,SMB/CVE-2008-4250.WIN!VD.64,WIN,qhpdt6,SMB,101.10.9.89,3216,64.0,qhcltr5,2019-03-04T06:30:14.000Z,,,qhpname6,f2f85ef88b351c6974afc48adff7288b,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50016.0,Windows XP Professional,80afe54494227e16f932f218dae5ac97,qhpname6,qhpver0,2.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city148,country4,region26,1
6753,out,111.9.177.201,51897,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
6754,out,111.9.177.201,51899,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6755,out,111.9.177.201,51900,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city144,country4,region26,4
6756,out,111.9.177.201,51901,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city144,country4,region26,4
6757,out,111.9.177.201,51902,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city144,country4,region26,4
6758,out,111.9.177.201,51903,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
6759,out,111.9.177.201,51904,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city144,country4,region26,4
6760,out,111.9.177.201,51905,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt5,HTTP,105.240.136.197,3333,4843.0,qhcltr4,2019-03-04T06:30:14.000Z,,,qhpname1,ff79fa5a2b51e5fee8437c91bbf0c5bc,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50042.0,Windows 10 64 bit,5ed2e96f739f12abd2dc270bb91a7724,qhpname1,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city144,country4,region26,4
